Sherlock Holmes Nemesis,11.4
Sherlock Holmes Crimes and Punishments,12.5
Sheltered,13.38
Shelter 2,3.07
Shelter,2.34
Shellshock 2 Blood Trails,4.9
Shattered Union,116.0
Shattered Planet,0.6
Shattered Horizon,5.23
Shatter,2.57
Shark Attack Deathmatch 2,2.2
Shantae and the Pirate's Curse,5.12
Shantae Risky's Revenge - Director's Cut,0.3
Shank 2,4.97
Shank,2.61
Shan Gui,0.1
Shallow Space,0.6
Shadows on the Vatican - Act I Greed,2.49
Shadows of War,1.55
Shadowrun Returns,11.61
Shadowrun Hong Kong,15.18
Shadowrun Dragonfall - Director's Cut,14.08
Shadowgrounds Survivor,2.79
Shadowgrounds,5.05
Shadowgate MacVenture Series,0.85
Shadowgate,24.8
Shadow of Kingdoms,1.3
Shadow Warrior Classic Redux,1.32
Shadow Warrior Classic (1997),0.44
Shadow Warrior,6.0
Shadow Puppeteer,0.35
Shadow Man,0.3
Shadow Harvest Phantom Ops,12.35
Shad'O,0.5
Seven Kingdoms 2 HD,0.4
Servo,2.6
Serious Sam The Random Encounter,0.25
Serious Sam HD The Second Encounter,8.63
Serious Sam HD The First Encounter,3.61
Serious Sam Double D XXL,0.38
Serious Sam Classics Revolution,0.2
Serious Sam Classic The Second Encounter,1.13
Serious Sam Classic The First Encounter,3.53
Serious Sam 3 BFE,12.2
Serious Sam 2,2.92
Serena,1.0
Septerra Core,1.6
Sengoku,2.86
Seduce Me the Otome,4.1
Section 8 Prejudice,4.7
Section 8,13.57
Secrets of Rtikon,0.88
Secrets of Grindea,7.53
Secret of the Magic Crystal,1.93
Secret Ponchos,1.25
Secret Of Magia,10.9
Secret Files Tunguska,4.4
Secret Files Sam Peters,4.5
Secret Files Puritas Cordis,24.0
Second Chance Heroes,0.3
Season of Mystery  The Cherry Blossom Murders,3.95
Season Match 3 - Curse of the Witch Crow,0.3
Scribblenauts Unmasked,5.44
Scribblenauts Unlimited,8.27
Screencheat,3.78
Scratches Director's Cut,3.65
Scourge Outbreak,4.85
Scoregasm,0.2
Science Girls,0.2
Schrdinger's Cat and the Raiders of the Lost Quark,0.2
School of Dragons How to Train Your Dragon,3.62
Scarygirl,173.0
Scania Truck Driving Simulator,2.18
Saw,1.7
Saviors,3.4
Savant - Ascent,0.34
Savage Lands,3.78
Saturday Morning RPG,3.4
Satellite Reign,6.06
Sanitarium,10.4
Sang-Froid - Tales of Werewolves,4.17
Sandmason,0.1
Sanctum 2,5.74
Sanctum,3.44
SanctuaryRPG Black Edition,0.9
Samorost 2,0.4
Samantha Swift and the Golden Touch,0.2
Sam & Max 305 The City that Dares not Sleep,2.8
Sam & Max 304 Beyond the Alley of the Dolls,3.0
Sam & Max 303 They Stole Max's Brain!,2.9
Sam & Max 302 The Tomb of Sammun-Mak,3.2
Sam & Max 301 The Penal Zone,0.85
Sam & Max 205 What's New Beelzebub?,6.1
Sam & Max 202 Moai Better Blues,8.1
Sam & Max 201 Ice Station Santa,3.7
Sam & Max 106 Bright Side of the Moon,4.7
Sam & Max 105 Reality 2.0,2.75
Sam & Max 104 Abe Lincoln Must Die!,1.99
Sam & Max 103 The Mole the Mob and the Meatball,1.75
Sam & Max 102 Situation Comedy,1.66
Sam & Max 101 Culture Shock,3.0
Salvation Prophecy,6.7
Salt,12.6
Sakura Swim Club,2.2
Sakura Spirit,2.97
Sakura Clicker,36.83
Sakura Angels,0.95
Saira,0.45
Saints Row The Third - Initiation Station,0.2
Saints Row The Third,25.15
Saints Row IV Inauguration Station,1.01
Saints Row IV,19.87
Saints Row Gat out of Hell,8.95
Saints Row 2,27.11
Sacred Gold,1.93
Sacred Citadel,8.8
Sacred 3,26.08
Sacred 2 Gold,2.03
SUPER DISTRO,5.4
STORM Frontline Nation,149.48
STARWHAL,2.9
STAR WARS X-Wing vs. TIE Fighter,8.1
STAR WARS X-Wing Alliance,1.25
STAR WARS Knights of the Old Republic II The Sith Lords,21.16
SPACECOM,6.4
SONIC THE HEDGEHOG 4 Episode II,5.65
SONIC THE HEDGEHOG 4 Episode I,0.6
SOMA,10.81
SNOW,3.63
SMITE,7.83
SEGA Genesis & Mega Drive Classics,5.08
SEGA Bass Fishing,0.25
SCHAR Blue Shield Alliance,1.9
SC2VN - The eSports Visual Novel,2.0
SAMURAI WARRIORS 4-II,2.2
S.T.A.L.K.E.R. Shadow of Chernobyl,13.91
S.T.A.L.K.E.R. Clear Sky,19.47
S.T.A.L.K.E.R. Call of Pripyat,19.5
S.K.I.L.L. - Special Force 2,5.54
Ryse Son of Rome,10.41
Rusty Hearts,34.68
Rustbucket Rumble,0.4
Rust,73.79
Rush Bros,1.18
Running Shadow,0.24
Runestone Keeper,38.2
Runespell Overture,1.3
Runers,50.0
Rune Classic,6.2
Runaway A Twist of Fate,0.2
Runaway A Road Adventure,3.9
Run and Fire,1.59
Rulers of Nations,53.0
Rugby League Team Manager 2015,10.25
Rugby Challenge 2,5.4
Royal Quest,9.37
Royal Defense,1.7
Rotieer,7.2
Rooms The Unsolvable Puzzle,78.0
Roogoo,0.15
Rome Total War - Alexander,10.04
Rome Total War,38.65
Romance of the Three Kingdoms Maker,0.3
RollerCoaster Tycoon Deluxe,13.21
RollerCoaster Tycoon 3 Platinum!,18.8
RollerCoaster Tycoon 2 Triple Thrill Pack,9.86
RollerCoaster Tycoon,1.4
Roguelands,7.2
Rogue's Tale,0.3
Rogue Warrior,1.5
Rogue Trooper,5.3
Rogue Shooter The FPS Roguelike,9.3
Rogue Legacy,13.76
Rodina,1.12
Rocksmith 2014,69.26
Rocksmith,12.69
Rocketbirds Hardboiled Chicken,1.98
Rocket League,52.53
Rock of Ages,2.04
Rochard,2.32
Robotex,5.15
Robot Roller-Derby Disco Dodgeball,4.27
Robot Rescue Revolution,5.6
Robocraft,22.35
RoboBlitz,0.3
Robin Hood,39.0
Road Redemption,5.38
Road Not Taken,2.9
Riven,1.2
Rivals of Aether,6.2
Risk of Rain,11.05
Rising World,6.25
Rising Storm/Red Orchestra 2 Multiplayer,45.48
Rising Angels Reborn,5.9
Risen 3 - Titan Lords,13.62
Risen 2 - Dark Waters,19.66
Risen,13.47
Rise of the Triad,2.1
Rise of the Argonauts,0.4
Rise of Venice,4.42
Rise of Nations Extended Edition,9.22
Rise of Incarnates,0.93
Rise of Flight United,1.08
Ring Runner Flight of the Sages,0.6
Rigonauts,1.8
Rig 'n' Roll,0.7
Riding Star,2.7
Ride! Carnival Tycoon,0.3
Ricochet,1.01
Rhythm Zone,0.3
Rhythm Destruction,1.4
Rexaura,0.1
Revolution Ace,1.63
Reversion - The Escape,1.57
Reversi,5.1
Reverse Crawl,0.4
Revenge of the Titans,3.35
Revelations 2012,1.6
Reveal The Deep,0.4
Reus,4.31
Return to Mysterious Island 2,5.9
Return to Castle Wolfenstein,28.41
Retrovirus,3.3
Retro/Grade,0.95
Retro-Pixel Castles,2.7
Retro City Rampage DX,1.68
Retention,1.9
Restaurant Empire II,23.6
Residue Final Cut,2.8
Resident Evil Revelations 2 / Biohazard Revelations 2,9.79
Resident Evil Revelations / Biohazard Revelations,6.26
Resident Evil Operation Raccoon City,2.0
Resident Evil 6 / Biohazard 6,21.56
Resident Evil 5 / Biohazard 5,8.86
Resident Evil / biohazard HD REMASTER,8.09
Rescue Team 5,0.8
Rescue Everyday Heroes,3.7
Requiem,1.23
Republique,3.65
Reprisal Universe,5.55
Renowned Explorers International Society,25.5
Renegade Ops,4.3
Remnants Of Isolation,2.05
Remember Me,5.98
Relic Hunters Zero,4.02
Reign Of Kings,37.21
Redshirt,5.3
Red Stone Online,0.3
Red Orchestra Ostfront 41-45,26.35
Red Orchestra 2 Heroes of Stalingrad - Single Player,2.55
Red Faction II,4.47
Red Faction Guerrilla Steam Edition,9.54
Red Faction Armageddon,5.75
Red Faction,2.01
Red Crucible Firestorm,2.58
Red Bull X-Fighters,1.2
Recettear An Item Shop's Tale,13.46
Receiver,3.14
Rebuild 3 Gangs of Deadsville,8.4
Rebel Galaxy,10.98
Reassembly,13.07
Reaper - Tale of a Pale Swordsman,2.6
Realms of the Haunting,0.1
Realms of Arkania 3 - Shadows over Riva Classic,1.2
Realm of the Mad God,10.57
Really Big Sky,1.5
Real World Racing,1.8
Real Warfare,0.1
Real Horror Stories Ultimate Edition,0.45
Real Boxing,1.65
Reach for the Sun,3.0
Razor2 Hidden Skies,0.4
Rayman Origins,12.06
Rayman Legends,21.09
Ravensword Shadowlands,0.8
Ravaged Zombie Apocalypse,1.27
Randal's Monday,2.4
Rampage Knights,18.87
Rake,1.35
Railroad Tycoon 3,3.52
Railroad Tycoon 2 Platinum,18.62
Railroad Pioneer,11.3
RaiderZ,2.67
Raiden Legacy,0.5
Ragnarok Online 2,52.67
Ragnarok,1.28
Rag Doll Kung Fu,0.48
Racer 8,2.31
RaceRoom Racing Experience,6.55
Race The WTCC Game,2.68
Race The Sun,3.23
Rabbit Hole 3D Steam Edition,3.15
RWBY Grimm Eclipse,1.57
RUSH,2.71
RUNNING WITH RIFLES,9.8
RPG Tycoon,2.1
RPG Maker XP,14.7
RPG Maker VX Ace,18.49
RPG Maker MV,55.0
RPG Maker 2003,52.4
RPG Maker 2000,9.8
RPG MO,2.86
RONIN,0.6
ROCKETSROCKETSROCKETS,0.95
RISK Factions,2.82
RIP 3 The Last Hero,0.2
RIFT,41.51
RIDE Game,21.6
RESCUE 2,4.2
RECYCLE,0.6
RAW - Realms of Ancient War,2.04
RAGE,18.3
RADical ROACH Deluxe Edition,2.5
RACE Caterham Expansion,0.3
RACE 07,9.07
R.U.S.E,34.31
R.O.O.T.S,0.3
R.B.I. Baseball 15,21.0
Qvadriga,22.0
Quintet,0.53
QuestRun,7.48
Quest of Dungeons,2.9
Quarries of Scred,0.1
Quantum of Solace,12.2
Quantum Rush Online,0.75
Quantum Conundrum,5.32
QuantZ,0.53
Quake Mission Pack 2 Dissolution of Eternity,0.1
Quake Mission Pack 1 Scourge of Armagon,0.2
Quake Live,3.66
Quake III Team Arena,0.65
Quake III Arena,2.93
Quake II,2.5
Quake 4,1.5
Quake,3.19
Q.U.B.E.,3.13
Q.U.B.E Director's Cut,3.88
Pyroblazer,0.2
Pyramid Raid,0.3
Puzzler World 2,19.1
Puzzle Quest Galactrix,6.6
Puzzle Quest 2,1.4
Puzzle Quest,36.86
Puzzle Pirates,21.1
Puzzle Dimension,5.8
Puzzle Chronicles,0.9
Puzzle Bots,0.3
Puzzle Agent 2,2.67
Puzzle Agent,3.92
Putt-Putt and Pep's Balloon-o-Rama,0.5
Putt-Putt Travels Through Time,1.3
Putt-Putt Saves the Zoo,0.6
Putt-Putt Joins the Circus,1.3
Puddle,1.25
Psychonauts Demo,0.2
Psychonauts,5.16
Psycho Starship Rampage,0.4
Prototype,17.41
ProtoGalaxy,0.3
Proteus,0.45
Project Zomboid,11.74
Project Snowblind,0.55
Project Explore,3.4
Project CARS,14.13
Project AURA,3.5
Professional Farmer 2014,4.66
Probably Archery,0.3
Pro Rugby Manager 2015,3.8
Pro Evolution Soccer 2016,54.67
Pro Evolution Soccer 2015,208.38
Pro Evolution Soccer 2014,59.63
Pro Evolution Soccer 2013,5.6
Pro Cycling Manager Season 2009,1.1
Pro Cycling Manager 2015,27.57
Pro Cycling Manager 2014,177.5
Pro Cycling Manager 2013,107.67
Prison Tycoon 3 Lockdown,1.7
Prison Architect,26.8
Prince of Persia Warrior Within,8.37
Prince of Persia The Two Thrones,7.5
Prince of Persia The Sands of Time,2.57
Prince of Persia The Forgotten Sands,13.69
Prince of Persia,1.4
Primordia,3.87
Prime World Defenders,6.0
Prime World,169.04
Primal Carnage Extinction,58.44
Primal Carnage,24.46
Pride of Nations,5.3
Prey,3.92
Pretty Girls Mahjong Solitaire,0.2
Pressured,2.3
Pressure,3.0
Pre-Civilization Marble Age,4.8
Praetorians,0.15
Pox Nora,4.95
Power-Up,1.4
Pound of Ground,0.8
Potatoman Seeks the Troof,1.0
Postal 3,2.4
Post Mortem,2.1
Post Master,1.3
Post Apocalyptic Mayhem,4.1
Portal of Evil Stolen Runes Collector's Edition,5.1
Portal Stories Mel,5.36
Portal 2 - The Final Hours,1.04
Portal 2,20.13
Portal,5.47
Port of Call,0.65
Port Royale 3,16.31
Port Royale 2,43.95
Pool Nation FX,0.73
Pool Nation,3.52
Pongo,14.8
Poly Bridge,5.38
Polarity,5.56
Poker Night at the Inventory,5.81
Poker Night 2,5.11
Point Perfect,14.0
Plug & Play,0.23
Please Dont Touch Anything,1.15
Platypus II,4.73
Platypus,3.05
Plants vs. Zombies Game of the Year,43.35
Planets Under Attack,14.3
Planetbase,4.14
Planetary Annihilation TITANS,9.65
Planetary Annihilation,11.96
PlanetSide 2,29.71
Planet of the Eyes,1.7
Planet Explorers,15.7
Plain Sight,3.03
Plague Inc Evolved,10.26
PixelJunk Shooter Ultimate,2.4
PixelJunk Shooter,3.18
PixelJunk Monsters Ultimate,2.76
PixelJunk Eden,1.09
Pixel Space,0.7
Pixel Puzzles UndeadZ,1.9
Pixel Puzzles Japan,4.91
Pixel Piracy,6.19
Pirates of Black Cove Gold,0.47
Pirates of Black Cove,15.95
Pirates Vikings & Knights II,8.69
Pink Hour,0.4
Pink Heaven,0.27
Pineview Drive,2.1
Pinball FX2,15.97
Pinball Arcade,0.88
Pillars of Eternity,37.15
Piercing Blow,2.49
Pid,1.69
Phoenix Force,2.4
Phantom Breaker Battle Grounds,10.93
Petz Horsez 2,17.0
Perpetuum,400.98
Penumbra Requiem,1.02
Penumbra Overture,2.15
Penumbra Black Plague,4.96
Penny Arcade's On the Rain-Slick Precipice of Darkness 4,21.9
Penny Arcade's On the Rain-Slick Precipice of Darkness 3,1.38
Penguins Arena Sedna's World,5.22
Peggle Nights,4.84
Peggle Extreme,3.12
Peggle Deluxe,4.86
Patrician IV Steam Special Edition,16.09
Patrician IV Rise of a Dynasty,24.8
Patrician III,1.45
Path of Exile,53.33
Patch testing for Chivalry,1.68
Pat & Mat,11.0
Passing Pineview Forest,0.36
Party of Sin,1.7
Party Hard,15.9
Particulars,0.4
Particula,1.55
Parkan 2,1.8
Parcel,9.2
Paranormal State Poison Spring Collector's Edition,2.85
Paranautical Activity Deluxe Atonement Edition,1.0
Papo & Yo,3.47
Papers Please,3.83
Paper Sorcerer,1.6
Panzer Tactics HD,11.4
Panzer Corps,3.1
Panzar,10.89
Pandora First Contact,11.55
Paint the Town Red,1.5
Painkiller Resurrection,0.6
Painkiller Redemption,0.68
Painkiller Recurring Evil,8.2
Painkiller Overdose,0.38
Painkiller Hell & Damnation,3.33
Painkiller Gold Edition,14.1
Painkiller Black Edition,5.57
Pacific Storm Allies,0.3
Pacific Storm,1.8
PT Boats South Gambit,0.3
PT Boats Knights of the Sea,11.3
PROTOTYPE 2,23.98
POSTAL 2,5.41
POSTAL,1.79
PC Gamer,0.3
PAYDAY The Web Series - Episode 1,0.13
PAYDAY The Heist,7.5
PAYDAY 2,50.29
PARTICLE MACE,0.98
PAC-MAN Championship Edition DX+,3.17
Overture,7.7
Overlord Raising Hell,16.2
Overlord II,11.08
Overlord,14.11
Overgrowth,6.5
Overcast - Walden and the Werewolf,3.65
Over the Dream,1.2
Over 9000 Zombies!,2.35
Outlast,5.38
Outland,2.7
Outcast 1.1,24.7
Out of the Park Baseball 16,330.4
Out of the Park Baseball 15,137.3
Out of the Park Baseball 14,103.0
Out There Somewhere,2.62
Out There  Edition,3.77
Our Darker Purpose,4.0
Osmos,1.73
Oscura Lost Light,1.3
Original War,0.3
Ori and the Blind Forest,16.03
Organic Panic,0.3
Organ Trail Director's Cut,2.39
Order of War Challenge,3.1
Order of War,4.63
Orcs Must Die! 2,12.78
Orcs Must Die!,9.14
Orborun,0.2
Orbital Gear,1.22
Operation Z,0.3
Operation Flashpoint Red River,4.47
Operation Flashpoint Dragon Rising,3.91
Oozi Earth Adventure,3.1
Only If,0.87
Onimusha 3 Demon Siege,1.1
Oniken,12.1
One Way To Die Steam Edition,0.1
One Way Heroics,3.54
One Night,0.4
One Manga Day,0.5
One Late Night Deadline,0.2
One Finger Death Punch,8.19
On the Rain-Slick Precipice of Darkness Episode Two,40.75
On the Rain-Slick Precipice of Darkness Episode One,10.72
Omerta - City of Gangsters,17.22
Omegalodon,8.8
OlliOlli,5.7
Oil Rush,2.38
Ohm Studio,0.1
Oh...Sir!,0.1
Offworld Trading Company,13.08
Offspring Fling!,2.6
Of Orcs And Men,7.23
Of Guards And Thieves,2.0
Oddworld Stranger's Wrath HD,1.92
Oddworld New 'n' Tasty,3.83
Oddworld Munch's Oddysee,0.75
Oddworld Abe's Oddysee,1.89
Oddworld Abe's Exoddus,2.71
Octodad Dadliest Catch,6.17
Oceanhorn Monster of Uncharted Seas,0.2
Obulis,2.8
Obscure 2,1.0
Obscure,7.9
Obludia,3.0
OTTTD,1.9
ORION Prelude,5.09
ONE PIECE PIRATE WARRIORS 3,1.83
OMSI 2,107.56
OCEAN CITY RACING,0.5
O.R.B.,0.7
NyxQuest,6.0
Nux,4.1
Numen Contest of Heroes,0.65
Numba Deluxe,0.4
Nuclear Throne,5.93
Nuclear Dawn,8.46
NotGTAV,1.2
Not The Robots,2.03
Nostradamus The Last Prophecy,14.4
Nosgoth,7.72
Nosferatu The Wrath of Malachi,1.65
Nom Nom Galaxy,8.0
Noir Syndrome,0.95
Nobunaga's Ambition Souzou with Power Up Kit,148.33
No Time to Explain,1.37
No Time To Explain Remastered,5.77
No More Room in Hell,5.74
Ninja Reflex Steamworks Edition,1.0
Nimbus,0.53
Nimble Writer,10.6
Nimble Quest,2.15
Nikopol Secrets of the Immortals,0.6
Nihilumbra,1.98
Nightmares from the Deep The Cursed Heart,4.63
Nightmares from the Deep 3 Davy Jones,5.9
Nightmares from the Deep 2 The Siren`s Call,5.43
Nightbanes,99.0
NightSky,0.56
NightShift Code,2.4
Night Mysteries The Amphora Prisoner,1.8
Nidhogg,3.91
NiGHTS into Dreams...,0.67
Nexus The Jupiter Incident,1.87
Nexuiz,0.5
Next Car Game Wreckfest,4.26
Next Car Game Sneak Peek 2.0,0.79
New kind of adventure,2.53
New Star Soccer 5,12.2
Neverwinter Nights 2 Platinum,43.2
Neverwinter,25.38
Nevermind,36.0
Neverending Nightmares,1.8
Never Alone (Kisima Ingitchuna),10.82
Nether,7.69
Neighbours from Hell 2,0.3
Neighbours from Hell,1.5
Need for Speed Undercover,9.68
Need for Speed SHIFT,5.07
Need for Speed Hot Pursuit,10.94
Necronomicon The Dawning of Darkness,0.3
NecroVisioN Lost Company,0.5
Navy Field 2  Conqueror of the Ocean,2.22
Naval Warfare,0.6
Naval War Arctic Circle,27.0
Natural Selection 2,25.76
Nation Red,6.69
Narco Terror,3.3
Narcissu 1st & 2nd,2.05
Napoleon Total War,73.82
Nancy Drew Warnings at Waverly Academy,5.8
Nancy Drew Tomb of the Lost Queen,7.2
Nancy Drew The White Wolf of Icicle Creek,13.3
Nancy Drew The Haunted Carousel,5.9
Nancy Drew The Deadly Device,8.3
Nancy Drew The Creature of Kapu Cave,1.6
Nancy Drew The Captive Curse,7.4
Nancy Drew Shadow at the Water's Edge,12.3
Nancy Drew Secrets can Kill,3.8
Nancy Drew Secret of the Scarlet Hand,3.5
Nancy Drew Ransom of the Seven Ships,5.4
Nancy Drew Lights Camera Curses!,2.9
Nancy Drew Last Train to Blue Moon Canyon,4.0
Nancy Drew Ghost of Thornton Hall,5.5
Nancy Drew Ghost Dogs of Moon Lake,5.1
Nancy Drew Danger on Deception Island,5.4
Nancy Drew Danger By Design,7.2
Nancy Drew Curse of Blackmoor Manor,6.7
Nancy Drew Alibi in Ashes,4.7
NaissanceE,2.7
Nail'd,0.84
NOT A HERO,8.53
NOBUNAGA'S AMBITION Sphere of Influence,55.77
NOBUNAGA'S AMBITION Kakushin with Power Up Kit,267.0
NEOTOKYO,2.23
NEO Scavenger,5.47
NEKOPARA Vol. 1,4.91
NEKOPARA Vol. 0,2.22
NEED FOR MADNESS ?,2.15
NBA 2K9,32.66
NBA 2K16,82.77
NBA 2K15,135.73
NBA 2K14,93.22
NBA 2K13,50.78
NBA 2K12,91.25
NBA 2K11,0.2
NASCAR The Game 2013,2.2
NASCAR '14,3.6
NARUTO SHIPPUDEN Ultimate Ninja STORM Revolution,15.05
NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,18.71
N.P.P.D. RUSH - The milk of Ultra violet,2.7
Mystery of Neuschwanstein,1.2
Mystery PI The Vegas Heist,9.45
Mystery P.I. The Lottery Ticket,8.55
Myst V,0.25
Myst Masterpiece Edition,2.38
My Lands,3.92
Mutant Mudds Deluxe,84.95
Music Creator 6 Touch,23.0
Mushroom 11,0.7
Murder Miners,1.52
Multiwinia,5.95
Mr. Robot,0.1
Mr. Bree+,1.5
Movie Studio 13 Platinum - Steam Powered,166.0
Mountain Crime Requital,3.8
Mountain,25.68
Mount Your Friends,4.8
Mount & Blade With Fire and Sword,33.93
Mount & Blade Warband,182.63
Mount & Blade,25.09
Motorbike,1.2
MotoGP14,48.7
MotoGP13,2.9
Mortal Online,1.35
Mortal Kombat X,68.37
Mortal Kombat Legacy II - Ep. 1 Reunited in Macau,0.2
Mortal Kombat Komplete Edition,20.37
Mortal Kombat Kollection,2.18
Morphopolis,2.33
Mordheim City of the Damned,16.8
Moonrise,1.17
Moonbase Alpha,2.22
Moon Breakers,0.53
Montague's Mount,0.4
Monster Loves You!,3.8
Monster Bash,0.2
Monopoly,4.72
Monochroma,6.0
Monkey Island 2 Special Edition,6.77
Monday Night Combat,6.97
Monaco,2.65
Modular Combat,1.07
MoW Face Off XL,1.15
MoW Face Off M,3.0
Mitsurugi Kamui Hikae,0.45
Mitos.is The Game,3.7
Mission Control NanoMech,4.1
Missing Translation,1.3
Mishap An Accidental Haunting,7.8
Miscreated,6.78
MirrorMoon EP,0.6
Mirror's Edge,4.48
Minimum,6.06
Minimon,14.8
Mini Ninjas,4.5
Mini Motor Racing EVO,2.1
Mini Metro,17.7
Minecraft Story Mode - A Telltale Games Series,6.63
Mind Path to Thalamus Enhanced Edition,4.93
Millie,15.2
Millennium - A New Hope,2.2
Mighty Gunvolt,0.5
Might & Magic X - Legacy,37.07
Might & Magic Heroes VII,91.8
Might & Magic Heroes VI,100.96
Might & Magic Heroes Online,0.86
Might & Magic Duel of Champions,104.66
Might & Magic Clash of Heroes,21.26
Midnight Mysteries Salem Witch Trials,2.0
Midnight Mysteries 4 Haunted Houdini,2.7
Midnight Mysteries 3 Devil on the Mississippi,2.15
Midnight Club II,7.13
Middle-earth Shadow of Mordor,23.96
Microsoft Flight Simulator X Steam Edition,19.42
Microsoft Flight,1.3
MicroVolts Surge,7.54
Miasmata,1.69
Metrocide,0.8
Metro Last Light Redux,8.85
Metro Last Light,13.28
Metro Conflict,4.39
Metro 2033 Redux,6.68
Metro 2033,8.95
Metaverse Construction Kit,0.17
Metal War Online Retribution,1.7
Metal Reaper Online,2.79
Metal Planet,12.7
Metal Gear Solid Legacy,0.5
Meridian New World,0.8
Merchants of Kaidan,7.55
Mercenary Kings,7.56
Mensa Academy,0.7
Men of War Vietnam,7.8
Men of War Red Tide,5.66
Men of War Condemned Heroes,8.8
Men of War Assault Squad 2,69.0
Men of War Assault Squad,62.98
Men of War,24.01
Memories of a Vagabond,3.46
Memoir '44 Online,8.1
Memento Mori 2,25.0
Melissa K. and the Heart of Gold Collector's Edition,4.7
Mega Man Legacy Collection,6.4
Medieval II Total War Kingdoms,48.49
Medieval II Total War,43.21
Medieval Engineers,3.25
Medal of Honor(TM) Single Player,4.98
Medal of Honor(TM) Multiplayer,6.25
Medal of Honor Airborne,26.33
Mechanic Escape,2.03
MechWarrior Online,5.9
McPixel,2.72
Max and the Magic Marker,1.2
Max The Curse of Brotherhood,1.3
Max Payne 3,20.88
Max Payne 2 The Fall of Max Payne,8.7
Max Payne,5.07
Max Gentlemen,0.2
Maszyny Rolnicze 2015,0.3
Master Levels for DOOM II,2.23
Mass Effect 2,44.5
Mass Effect,37.82
Marvel Puzzle Quest,211.29
Marvel Heroes 2015,29.01
Mars War Logs,4.35
Mars Colony Challenger,4.8
Marlow Briggs,0.93
Mark of the Ninja,5.97
Mare Nostrum,0.61
March of the Eagles,12.92
March of War,8.05
Marble Mayhem Fragile Ball,3.75
MapleStory,30.66
Manyland,8.1
Making History The Calm & The Storm,79.0
Make it indie!,2.6
Major Mayhem,4.27
Majesty Gold Edition,16.1
Majesty 2 Collection,22.52
Majesty 2,32.62
Mainland,6.1
Maia,11.9
Magnetic By Nature,1.4
Magicka Wizards of the Square Tablet,0.2
Magicka Wizard Wars,4.21
Magicka 2,3.93
Magicka,10.64
Magicite,14.16
Magical Diary,8.9
Magic The Gathering - Duels of the Planeswalkers 2013,16.43
Magic The Gathering - Duels of the Planeswalkers,21.3
Magic The Gathering  Tactics,6.5
Magic The Gathering  Duels of the Planeswalkers 2012,28.99
Magic Duels,12.2
Magic Barrage - Bitferno,6.6
Magic 2015,24.88
Magic 2014,27.65
Mafia II,24.94
Mafia,8.65
Maelstrom,0.5
Madballs in...Babo Invasion,1.68
Mad Max,16.95
Mad Games Tycoon,19.2
Machinarium,4.32
MacGuffin's Curse,7.75
Mabinogi,124.04
MXGP - The Official Motocross Videogame,9.45
MX vs. ATV Supercross Encore,3.9
MX vs. ATV Reflex,5.13
MURI,0.3
MURDERED SOUL SUSPECT,5.19
MLB Front Office Manager,31.97
MLB 2K12,64.57
MLB 2K11,107.0
MLB 2K10,228.0
METAL SLUG X,7.2
METAL SLUG DEFENSE,3.38
METAL SLUG 3,3.59
METAL GEAR SOLID V THE PHANTOM PAIN,71.99
METAL GEAR SOLID V GROUND ZEROES,7.23
METAL GEAR RISING REVENGEANCE,10.05
MEDIEVAL Total War - Gold Edition,12.63
MDK,1.1
MASSIVE CHALICE,8.68
M.U.D. TV,10.4
Lunch Truck Tycoon,0.8
Lunar Flight,2.58
Lumino City,7.4
Lumines,2.2
Lume,0.9
Lugaru HD,1.95
Lucius II,5.43
Lucius,4.45
Lucidity,0.4
Lucid,0.8
Lovely Planet,1.3
Love,7.7
Lost Saga North America,6.0
Lost Planet Extreme Condition - Colonies Edition,1.8
Lost Planet Extreme Condition,3.43
Lost Planet 3,10.7
Lost Planet 2,3.91
Lost Lands A Hidden Object Adventure,0.4
Lost Horizon,18.63
Lords of the Realm II,4.7
Lords of the Black Sun,2.27
Lords of Magic Special Edition,1.2
Lords Of The Fallen,14.61
Loom,1.68
Long Live The Queen,2.94
Lone Survivor The Director's Cut,0.91
London 2012 The Official Video Game of the Olympic Games,18.55
Loadout Campaign Beta,5.35
Loadout,7.91
Little Racers STREET,3.68
Little Inferno,7.53
Little Farm,1.4
Little Big Adventure 2,0.1
Lineage II,0.35
Lilly and Sasha Curse of the Immortals,4.95
Lilly Looking Through,7.5
Lili Child of Geos,0.4
Lightfish,1.2
Light of Altair,1.4
Light,2.1
Lifeless Planet,11.34
Life of Pixel,0.2
Life is Hard,3.1
Life is Feudal Your Own,28.35
Life Is Strange,13.69
Lichdom Battlemage,4.38
Leviathan Warships,2.54
Letter Quest Grimm's Journey Remastered,8.6
Letter Quest Grimm's Journey,9.5
Lethal League,2.23
Let the Cat In,0.24
Leo's Fortune,0.3
Lego Star Wars Saga,5.01
Lego Star Wars 3 The Clone Wars,7.0
Lego Harry Potter,9.18
Legends of Pegasus,8.13
Legends of Eisenwald,25.4
Legends of Aethereus,8.8
Legendary,1.0
Legend of Mysteria,2.1
Legend of Grimrock 2,6.26
Legend of Grimrock,11.71
Legend of Fae,0.3
Legend of Dungeon Masters,13.8
Legend of Dungeon,0.52
Legacy of Kain Soul Reaver 2,0.2
Legacy of Kain Soul Reaver,0.63
Left in the Dark No One on Board,2.9
Left 4 Dead 2,41.94
